UserID,SessionID,Version,Date,TimeSpent,PagesViewed,ActionsTaken,ProductViewed,ProductAdded,CheckoutInitiated,PurchaseMade,FeedbackSubmitted,VideoWatched,ReferralSource,Rating
766,52808,B,2022-02-28,130.3776736748406,9,7,Product 2,True,True,False,False,True,Social Media,2.4586424825753768
767,98464,B,2022-02-27,266.22572985442554,5,4,Product 1,True,True,False,False,True,Direct,3.702852788830012
768,63871,B,2022-02-26,182.08030801945532,9,3,Product 2,False,False,False,False,False,Direct,3.4183143314029287
769,29198,A,2022-02-25,264.03883420058156,19,4,Product 1,False,True,False,False,False,Direct,4.449661663112923
770,29758,A,2022-02-24,271.7676825228965,6,5,Product 2,False,False,False,False,False,Social Media,4.686039698748028
771,25254,B,2022-02-23,170.24588267202063,9,3,Product 2,False,True,False,False,True,Direct,3.1188042317964815
772,54238,B,2022-02-22,181.68182689854436,9,5,Product 2,True,True,True,False,True,Search Engine,3.9798912201514467
773,11252,A,2022-02-21,333.27787914697103,1,3,Product 1,True,False,False,False,False,Direct,4.0562095578662225
774,49764,A,2022-02-20,314.6665602119113,1,5,Product 2,False,False,True,False,False,Social Media,4.583740225274222
775,87709,A,2022-02-19,280.5525178907607,8,5,Product 1,True,True,False,True,True,Social Media,4.995182120624939
776,47441,A,2022-02-18,331.15905068703114,8,5,Product 1,False,False,False,False,False,Search Engine,4.289449194304369
777,63682,A,2022-02-17,245.74131608321278,6,6,Product 3,True,True,True,False,True,Search Engine,4.428047791942075
778,69494,B,2022-02-16,263.44038281584784,7,6,Product 2,True,False,True,False,False,Search Engine,3.433324836267394
779,91317,B,2022-02-15,181.55983674055656,1,6,Product 3,False,False,True,False,False,Social Media,2.8652956492562085
780,75215,B,2022-02-14,247.29704803197188,1,5,Product 3,False,False,False,False,True,Direct,2.4846404627414502
781,88587,B,2022-02-13,235.9931978975071,2,7,Product 1,True,False,False,False,False,Direct,3.2166605102939823
782,16949,B,2022-02-12,197.65974623065154,6,3,Product 2,False,True,True,False,True,Search Engine,3.4289923055686993
783,65393,B,2022-02-11,151.93647504247625,4,5,Product 1,True,False,False,False,True,Search Engine,3.468894555597376
784,83553,B,2022-02-10,206.76799930461084,2,7,Product 1,True,True,False,False,True,Direct,2.6055471847133846
785,16941,A,2022-02-09,309.966309805258,15,2,Product 2,False,True,True,False,True,Search Engine,4.690506632011136
786,35934,A,2022-02-08,229.84994664862302,10,8,Product 1,True,True,False,True,True,Direct,4.361475125339939
787,33386,A,2022-02-07,240.5521830590881,9,4,Product 2,True,True,False,False,False,Direct,4.439192165682667
788,71886,B,2022-02-06,142.3930034629908,4,2,Product 2,True,False,False,False,False,Direct,3.206587362097329
789,85745,B,2022-02-05,110.17507446913248,5,5,Product 1,True,True,True,False,True,Direct,3.7516396841030524
790,93251,A,2022-02-04,238.75560434452197,6,5,Product 1,True,True,True,False,False,Social Media,4.566819123385631
791,63413,B,2022-02-03,192.98340105588318,6,4,Product 3,True,True,True,False,False,Direct,2.423918180515947
792,66800,A,2022-02-02,313.28046014563904,11,6,Product 1,True,True,False,False,False,Search Engine,4.551709284149074
793,52318,B,2022-02-01,239.07802398158043,3,8,Product 2,False,False,False,False,False,Search Engine,2.927574911510706
794,80173,A,2022-01-31,311.14448687756175,2,4,Product 3,True,True,True,False,True,Search Engine,4.803705424016617
795,80390,A,2022-01-30,263.5673146807146,2,3,Product 2,False,False,True,True,True,Search Engine,4.8130512071433085
796,62329,A,2022-01-29,320.7463792901406,12,6,Product 3,True,False,True,False,False,Social Media,4.3256447769498925
797,53088,A,2022-01-28,314.07917025429174,11,4,Product 1,True,False,True,False,True,Direct,4.313324566300825
798,49811,A,2022-01-27,290.9069967104919,18,2,Product 1,True,True,True,False,True,Direct,4.000175515857923
799,65479,A,2022-01-26,282.0354580217491,7,3,Product 1,True,False,True,False,True,Search Engine,4.415197639141909
800,95392,B,2022-01-25,187.13043626011236,7,1,Product 2,True,True,False,False,True,Search Engine,3.691977754774463
801,97369,B,2022-01-24,202.93944103446657,5,9,Product 3,True,False,True,True,True,Search Engine,2.0821986307060363
802,29963,A,2022-01-23,200.89171979297464,18,5,Product 2,True,True,True,False,True,Direct,4.950645624725947
803,65123,B,2022-01-22,171.52532209504807,4,3,Product 3,True,True,False,False,True,Social Media,3.8119758125178302
804,83477,B,2022-01-21,227.42934878334984,7,4,Product 1,True,True,False,False,False,Social Media,2.893630936838509
805,24388,A,2022-01-20,320.7745325157023,9,3,Product 2,True,False,True,False,False,Social Media,4.636943575426879
806,15569,A,2022-01-19,337.1229073909595,1,4,Product 1,True,True,False,False,True,Social Media,4.102029894641491
807,79836,A,2022-01-18,219.8161459108448,2,6,Product 2,False,True,True,False,True,Search Engine,4.5430125100143455
808,46586,A,2022-01-17,341.0042874179457,11,4,Product 1,True,True,False,True,True,Direct,4.751717041478483
809,22015,B,2022-01-16,160.96558614462714,1,2,Product 2,True,False,False,False,True,Search Engine,3.4996785672908484
810,55002,A,2022-01-15,362.20512580783617,10,6,Product 2,True,False,True,False,True,Social Media,4.08004132409144
811,16254,B,2022-01-14,200.96836637436567,4,3,Product 3,False,True,False,False,True,Search Engine,2.5392957232792233
812,27144,B,2022-01-13,229.13652791637816,6,6,Product 1,True,False,False,False,False,Social Media,3.650182921595686
813,34214,A,2022-01-12,295.41372071681127,18,2,Product 3,False,True,True,False,False,Direct,4.390289100839333
814,90719,B,2022-01-11,184.8577286419894,1,8,Product 3,True,True,False,False,True,Social Media,2.78744081306439
815,81774,A,2022-01-10,245.62161642618747,1,3,Product 1,False,False,True,False,True,Search Engine,4.088282498584917
816,16090,B,2022-01-09,124.01164109611351,1,6,Product 2,False,True,False,False,False,Direct,3.8302824725099733
817,21637,A,2022-01-08,279.58018352319766,12,4,Product 3,False,True,True,True,False,Social Media,4.516233097935829
818,32415,B,2022-01-07,124.60161103146221,4,5,Product 1,True,True,True,False,False,Social Media,2.081546548682743
819,34071,B,2022-01-06,141.36158399374534,6,6,Product 2,True,True,True,False,False,Direct,2.618653548433624
820,68243,A,2022-01-05,365.23871670217045,6,1,Product 3,True,True,True,True,True,Search Engine,4.413054347953398
821,51240,B,2022-01-04,57.0239980662779,5,5,Product 3,True,True,False,False,True,Direct,2.821170597537878
822,93807,B,2022-01-03,138.53212596908378,6,7,Product 3,False,True,False,False,False,Search Engine,2.019766575550923
823,43434,B,2022-01-02,136.61033973606234,3,6,Product 2,True,True,True,False,True,Social Media,2.3984837571692363
824,79724,B,2022-01-01,147.99479488889426,8,6,Product 3,True,True,False,False,False,Social Media,2.3033462810867293
825,85697,B,2021-12-31,158.90379190291324,2,7,Product 2,True,True,False,False,False,Direct,3.1278489158419265
826,38732,A,2021-12-30,249.46397082617,5,4,Product 3,True,True,True,False,False,Social Media,4.956271600807687
827,21314,A,2021-12-29,274.45196960034326,15,3,Product 1,True,False,True,False,True,Direct,4.257797662164126
828,33954,B,2021-12-28,271.4148612745489,1,8,Product 3,False,True,False,False,False,Social Media,2.156037398001473
829,67108,A,2021-12-27,285.85577503453123,1,4,Product 1,True,False,True,False,True,Social Media,4.443933649703112
830,97044,B,2021-12-26,221.88692860233968,9,5,Product 1,True,False,True,True,True,Search Engine,3.4309019272982475
831,97505,B,2021-12-25,169.05055985761587,8,5,Product 1,True,False,False,False,True,Direct,3.878391723269003
832,46668,A,2021-12-24,339.43770219427233,7,3,Product 2,True,True,False,False,False,Direct,4.220009978061972
833,33061,A,2021-12-23,276.9299962488153,10,9,Product 1,True,True,True,False,False,Social Media,4.692577379396906
834,89252,B,2021-12-22,189.79731064384112,8,8,Product 3,True,True,True,False,True,Search Engine,2.136892509858106
835,49749,A,2021-12-21,238.655770327402,19,6,Product 2,False,False,True,False,True,Search Engine,4.846700723350401
836,26907,B,2021-12-20,190.4143935252619,2,3,Product 1,False,True,False,False,False,Direct,3.0043201116456295
837,28777,A,2021-12-19,261.8067303504586,17,5,Product 2,False,False,True,True,False,Direct,4.753449710242106
838,61745,B,2021-12-18,224.27472476694152,4,5,Product 2,True,False,True,False,False,Social Media,2.2994511282923806
839,91818,A,2021-12-17,321.54175579632624,12,5,Product 2,False,True,True,False,False,Direct,4.068453169426043
840,33624,B,2021-12-16,269.10738916753417,5,3,Product 3,False,True,False,False,True,Social Media,3.0490881313300724
841,33321,A,2021-12-15,328.76243414551817,7,7,Product 1,False,False,True,False,False,Search Engine,4.2849682775773115
842,20488,B,2021-12-14,236.50433917192007,8,3,Product 2,True,True,True,True,True,Direct,2.0327538129569565
843,32574,A,2021-12-13,313.1606615180965,19,0,Product 2,False,True,True,False,False,Search Engine,4.542659282136568
844,15240,B,2021-12-12,257.73633598676014,3,6,Product 2,False,False,False,False,False,Search Engine,2.6019730185235668
845,53221,B,2021-12-11,166.19791979484563,4,6,Product 1,False,True,True,True,True,Social Media,2.061736265084922
846,20478,A,2021-12-10,322.96435488436805,7,4,Product 2,True,False,False,False,True,Search Engine,4.310704218717917
847,65645,A,2021-12-09,328.1634326272464,3,5,Product 2,False,False,True,False,False,Social Media,4.1789285115608354
848,29262,A,2021-12-08,305.0071554282543,7,9,Product 3,False,False,True,False,True,Social Media,4.47095685239103
849,62796,B,2021-12-07,190.843506936033,5,5,Product 1,True,True,True,False,True,Search Engine,2.738029398691891
850,14432,B,2021-12-06,270.0876721152017,4,4,Product 3,True,True,False,False,False,Search Engine,3.144709024055249
851,74291,B,2021-12-05,204.60262120809065,6,3,Product 1,False,True,False,False,True,Social Media,3.25041664348586
852,89104,A,2021-12-04,262.53406957808835,3,6,Product 1,True,True,True,False,False,Social Media,4.259614098673921
853,69399,A,2021-12-03,225.51035974997058,1,2,Product 1,True,True,True,False,True,Search Engine,4.177704461196814
854,89714,B,2021-12-02,223.5068838448151,5,6,Product 3,True,True,True,False,False,Social Media,2.5491435012994828
855,60428,A,2021-12-01,323.8502263507522,12,6,Product 3,False,True,True,False,True,Social Media,4.9416010387873746
856,97731,B,2021-11-30,195.19549120012985,4,6,Product 3,True,True,False,False,True,Direct,2.6326441140189614
857,10302,A,2021-11-29,284.6319379326075,10,5,Product 3,True,False,True,False,False,Direct,4.973712901641735
858,92558,B,2021-11-28,142.5256181710759,2,3,Product 2,True,True,False,False,False,Direct,3.6274965911350954
859,10055,A,2021-11-27,297.7144622677086,10,4,Product 2,False,True,True,True,True,Direct,4.491044821772377
860,18717,A,2021-11-26,278.0737747197509,9,4,Product 2,True,False,True,False,True,Direct,4.114086310439097
861,38699,B,2021-11-25,219.68608417494139,7,5,Product 1,False,False,False,True,False,Social Media,2.6722192924412074
862,83686,B,2021-11-24,162.47588056101347,8,4,Product 2,False,True,False,False,False,Social Media,2.0051071765361277
863,77661,B,2021-11-23,130.20673607876006,6,4,Product 1,True,True,True,False,False,Direct,3.475972764550323
864,54247,A,2021-11-22,302.5494349039694,11,5,Product 3,True,True,True,True,False,Search Engine,4.996522071924672
865,26748,A,2021-11-21,247.935261928445,6,5,Product 1,True,False,False,False,False,Direct,4.164083285216155
866,14621,B,2021-11-20,140.2770721712403,9,5,Product 1,True,False,True,False,True,Search Engine,3.9635347023959313
867,25034,B,2021-11-19,234.9212567192186,9,7,Product 2,True,False,False,False,True,Social Media,2.538419838228796
868,15126,A,2021-11-18,323.009884061502,16,3,Product 3,False,True,True,False,False,Search Engine,4.666647465699278
869,15122,A,2021-11-17,277.3268674815315,14,2,Product 3,False,True,True,False,True,Social Media,4.2708860550263745
870,28030,A,2021-11-16,357.3534324260461,6,4,Product 2,True,True,True,False,True,Search Engine,4.6397020621591025
871,92838,B,2021-11-15,215.36645831406872,3,4,Product 3,True,False,True,True,True,Social Media,2.3605430720367524
872,94717,A,2021-11-14,407.1353815741209,19,6,Product 3,True,False,False,False,True,Social Media,4.2910067943791645
873,65658,A,2021-11-13,267.94826357955435,3,3,Product 3,True,False,True,False,True,Direct,4.551679563752639
874,48638,A,2021-11-12,264.58811813954605,17,5,Product 2,True,True,True,False,True,Social Media,4.187876538941146
875,77067,A,2021-11-11,349.7788275606449,1,5,Product 3,False,True,True,False,False,Direct,4.578094907459709
876,98869,A,2021-11-10,296.3161706965602,3,5,Product 1,False,True,True,False,True,Direct,4.335854315860832
877,44674,B,2021-11-09,172.65807724026087,4,5,Product 1,True,False,True,False,True,Direct,3.559296411495934
878,45854,A,2021-11-08,250.60709631838796,19,3,Product 3,False,False,True,False,True,Search Engine,4.349808748687194
879,56271,B,2021-11-07,147.3265730002318,8,10,Product 2,True,True,False,False,False,Search Engine,3.1333121552041248
880,83688,A,2021-11-06,314.38140307977795,19,5,Product 2,False,True,True,False,True,Social Media,4.228310425625178
881,48518,B,2021-11-05,193.5581444059881,4,4,Product 2,True,True,False,False,False,Direct,3.65378646765118
882,20267,B,2021-11-04,198.1303830850084,2,4,Product 3,True,True,False,False,False,Direct,3.7202946219244017
883,11062,B,2021-11-03,226.39193446050484,5,7,Product 3,False,False,False,True,True,Social Media,3.2402190640323143
884,60448,B,2021-11-02,214.10401994625744,9,3,Product 1,True,True,False,False,True,Direct,2.431382735945771
885,16229,A,2021-11-01,272.6193560487132,17,6,Product 2,False,False,True,True,True,Social Media,4.0207678867103915
886,66793,A,2021-10-31,263.98901089083506,13,2,Product 1,True,True,True,False,False,Direct,4.605385608012656
887,57915,B,2021-10-30,143.5913283957495,9,4,Product 1,True,False,True,False,False,Search Engine,2.4310023116675312
888,14632,B,2021-10-29,219.899465123213,3,4,Product 2,True,True,True,False,False,Social Media,3.529113265062061
889,13596,B,2021-10-28,219.54373285657192,8,4,Product 3,True,False,True,False,True,Social Media,2.3154406341664995
890,16168,B,2021-10-27,254.89389688595935,2,8,Product 3,True,True,False,False,False,Search Engine,3.4367204378287632
891,17561,B,2021-10-26,251.22522122238587,1,5,Product 1,True,True,False,False,True,Social Media,3.570431750250447
892,83794,A,2021-10-25,211.2163873249138,12,8,Product 1,True,True,True,False,True,Search Engine,4.423259142765829
893,92152,A,2021-10-24,222.77001365471884,2,5,Product 1,True,True,True,True,False,Direct,4.8295844713634315
894,36734,B,2021-10-23,257.6125325936374,4,7,Product 1,False,True,False,False,False,Search Engine,2.167911406141803
895,16371,B,2021-10-22,183.12489669212675,4,8,Product 2,True,True,False,True,True,Search Engine,2.738720141223278
896,36069,A,2021-10-21,328.10947653426206,17,3,Product 1,False,False,False,False,True,Social Media,4.316537731334959
897,89905,B,2021-10-20,170.7024615643094,8,4,Product 1,True,True,True,False,True,Direct,2.300267691660051
898,22910,A,2021-10-19,325.4522572398572,2,6,Product 3,True,False,False,False,True,Search Engine,4.288943417964854
899,83479,B,2021-10-18,153.53151003703195,4,4,Product 3,True,False,True,False,True,Direct,3.1535794169944724
900,87735,A,2021-10-17,266.83315813052803,19,4,Product 3,True,True,True,False,False,Search Engine,4.92076481412232
901,91264,A,2021-10-16,303.7694234617174,8,6,Product 2,True,False,True,False,False,Social Media,4.730010988774578
902,33275,B,2021-10-15,216.849692004828,2,2,Product 2,True,True,False,False,False,Search Engine,3.9113108504830674
903,82274,A,2021-10-14,292.64759676509766,6,4,Product 3,True,True,True,False,False,Search Engine,4.69207509190821
904,91449,B,2021-10-13,213.21809639790914,6,2,Product 3,True,True,True,False,False,Direct,2.4652488920187494
905,70004,B,2021-10-12,234.30435630570986,5,8,Product 1,False,False,False,False,False,Search Engine,2.9532143629749683
906,72981,B,2021-10-11,210.3017804053204,2,7,Product 1,True,True,False,False,False,Social Media,2.754655548604439
907,94659,A,2021-10-10,330.24713635847706,13,2,Product 2,True,True,True,True,True,Social Media,4.859181890110676
908,64553,A,2021-10-09,314.8538353250789,5,5,Product 2,True,True,True,False,False,Search Engine,4.777890142392176
909,58447,A,2021-10-08,329.4053539165422,18,6,Product 1,False,False,True,False,False,Search Engine,4.905084037760954
910,44529,B,2021-10-07,169.99136620601408,4,7,Product 3,True,True,False,False,False,Direct,2.4364941095623074
911,85703,B,2021-10-06,261.15526469881746,9,7,Product 1,True,False,False,False,False,Direct,3.612833348037582
912,86090,B,2021-10-05,204.35273184037945,6,7,Product 2,True,False,False,False,True,Social Media,2.3864719829697343
913,27260,B,2021-10-04,298.9692235707151,7,6,Product 2,True,False,True,False,False,Direct,3.9451790735031147
914,13812,B,2021-10-03,185.50279668166604,3,5,Product 1,True,False,False,False,True,Search Engine,2.1245011798829085
915,38024,B,2021-10-02,270.0277193250401,2,5,Product 1,False,False,False,False,False,Social Media,2.481369818446682
916,68656,A,2021-10-01,306.5386234472099,1,8,Product 1,True,True,True,False,True,Direct,4.3688008849022975
917,37285,B,2021-09-30,232.9663194818689,9,7,Product 2,True,True,False,False,True,Social Media,3.0984401997737274
918,11605,A,2021-09-29,253.79530764829073,15,4,Product 3,True,True,True,False,True,Search Engine,4.103935322972302
919,81158,B,2021-09-28,223.66672496504253,9,5,Product 1,True,True,True,False,False,Direct,2.870795260423199
920,82303,B,2021-09-27,195.5449994904838,7,8,Product 2,True,True,True,False,True,Search Engine,2.726646967147503
921,37139,B,2021-09-26,238.328170065673,9,5,Product 2,True,True,False,True,False,Search Engine,3.7150931798736897
922,87149,A,2021-09-25,221.22092461278004,12,2,Product 2,True,True,True,True,True,Social Media,4.042590953970313
923,66138,A,2021-09-24,254.5923025696165,10,3,Product 1,True,False,True,False,False,Social Media,4.076766737144981
924,86125,A,2021-09-23,278.8899657597628,18,7,Product 1,True,True,False,True,False,Social Media,4.540768232827336
925,23918,A,2021-09-22,343.82076832323196,4,3,Product 3,False,False,True,True,True,Direct,4.536908007914235
926,95655,A,2021-09-21,326.7057234148635,16,8,Product 2,True,True,False,False,True,Direct,4.723289948342816
927,37446,B,2021-09-20,210.31046041539193,6,1,Product 1,True,False,False,False,False,Social Media,3.036661574019663
928,23046,B,2021-09-19,175.64895684827468,9,5,Product 2,True,False,True,False,False,Direct,2.664150484362672
929,34818,A,2021-09-18,301.81102852326336,14,3,Product 2,True,True,True,False,False,Direct,4.09976712262214
930,14324,A,2021-09-17,263.7548536870014,12,5,Product 3,True,True,True,False,True,Social Media,4.12068846784624
931,86323,A,2021-09-16,258.5428257278297,8,5,Product 1,True,True,True,False,True,Search Engine,4.773319543203078
932,19111,B,2021-09-15,201.08327058517818,4,2,Product 1,False,True,False,False,False,Direct,2.563300222590371
933,48110,B,2021-09-14,210.31364960978044,6,7,Product 2,False,False,False,False,True,Direct,2.262370207841597
934,26389,B,2021-09-13,215.04130035227956,7,2,Product 2,True,False,True,True,True,Search Engine,2.404561535078752
935,51427,A,2021-09-12,354.8541404360971,12,4,Product 3,False,True,False,False,True,Search Engine,4.070803513712922
936,89579,B,2021-09-11,156.69807025935052,7,5,Product 3,False,True,False,True,False,Search Engine,2.2826299468055136
937,38746,B,2021-09-10,203.984597999276,1,4,Product 3,True,True,False,False,False,Social Media,2.034244171594324
938,97886,A,2021-09-09,350.72802246789644,16,4,Product 3,False,True,False,False,True,Search Engine,4.706228169957973
939,10117,B,2021-09-08,178.10888377848377,6,5,Product 3,True,False,False,False,True,Social Media,3.96106774257728
940,94471,A,2021-09-07,212.59827314319972,18,4,Product 3,True,True,True,False,True,Search Engine,4.633338581842589
941,23234,B,2021-09-06,170.5829971346157,7,4,Product 2,True,True,False,False,True,Search Engine,2.140323872421981
942,63441,A,2021-09-05,345.3989878902567,7,5,Product 3,True,True,False,False,True,Social Media,4.0159456864533105
943,10846,B,2021-09-04,203.49439979347042,4,7,Product 2,True,True,False,False,False,Social Media,2.3124802922102052
944,20954,B,2021-09-03,258.73988466908156,1,6,Product 2,True,False,True,False,True,Search Engine,3.0081902293520546
945,89239,B,2021-09-02,229.65580602001623,1,6,Product 1,False,True,False,True,True,Search Engine,2.85461208646898
946,56514,B,2021-09-01,238.01008163127656,2,8,Product 2,False,False,False,True,False,Search Engine,3.7436711527998208
947,98236,A,2021-08-31,297.08902822266714,15,5,Product 2,False,False,True,False,True,Direct,4.007697802954713
948,16469,A,2021-08-30,308.6194102235279,17,2,Product 3,False,True,False,True,False,Search Engine,4.661829289678104
949,40105,A,2021-08-29,290.399936486929,6,4,Product 2,False,True,False,False,True,Social Media,4.170081513267331
950,52101,A,2021-08-28,269.9897887707186,8,6,Product 3,True,False,True,False,True,Direct,4.283327738611627
951,74323,B,2021-08-27,252.57153780812433,5,3,Product 3,True,False,False,False,False,Social Media,3.1420167379493398
952,68067,A,2021-08-26,295.76893390703975,4,3,Product 3,True,False,True,True,False,Direct,4.941689208441949
953,59376,B,2021-08-25,52.89370946596915,7,5,Product 1,False,True,False,False,True,Direct,2.393882346489783
954,55587,B,2021-08-24,164.8743155088331,3,5,Product 3,True,False,False,True,False,Social Media,2.3257165832756552
955,46976,B,2021-08-23,245.4643698346847,2,6,Product 2,False,True,False,True,False,Direct,2.333955764458021
956,77584,A,2021-08-22,346.92855335299697,3,2,Product 3,True,False,True,True,True,Social Media,4.168521276082478
957,88477,B,2021-08-21,150.5592579801546,9,6,Product 3,True,False,True,False,False,Search Engine,2.080295540057481
958,52533,B,2021-08-20,176.72621044916772,2,4,Product 3,False,True,True,True,False,Direct,2.737448010551586
959,11828,A,2021-08-19,288.26822454690176,2,3,Product 1,True,False,True,False,True,Social Media,4.729251973128415
960,11917,B,2021-08-18,131.85387248237527,4,4,Product 2,True,True,False,True,False,Direct,3.8959218335027894
961,30618,B,2021-08-17,218.62403315973754,7,2,Product 1,True,False,False,True,False,Social Media,3.878863254199593
962,42254,A,2021-08-16,274.5369833485641,9,6,Product 2,True,True,False,False,False,Search Engine,4.626931830929857
963,57362,B,2021-08-15,218.87602899018498,2,8,Product 1,False,False,False,False,True,Search Engine,3.956447337162749
964,30128,A,2021-08-14,314.2279000511172,17,5,Product 2,True,True,False,False,True,Direct,4.480578252688678
965,69383,A,2021-08-13,264.948550130686,5,6,Product 1,True,False,True,False,False,Direct,4.766176399469911
966,75545,A,2021-08-12,310.0552879996024,7,5,Product 3,True,True,True,False,True,Social Media,4.223427316749669
967,92180,A,2021-08-11,355.83068345889615,12,5,Product 1,False,True,False,False,True,Social Media,4.473437867838275
968,97958,A,2021-08-10,247.03413429507435,3,6,Product 1,True,True,False,False,True,Direct,4.6967136003530285
969,19865,A,2021-08-09,237.47629281982566,14,4,Product 3,True,False,True,False,True,Social Media,4.656161806444877
970,12219,B,2021-08-08,236.4710969175168,4,4,Product 3,False,True,True,False,False,Social Media,3.9082761587676185
971,49809,B,2021-08-07,176.99989679440972,2,5,Product 2,True,True,True,False,True,Social Media,2.562620940941485
972,15287,B,2021-08-06,239.27731599490141,2,5,Product 2,False,True,False,False,False,Direct,2.49207045242846
973,44387,A,2021-08-05,321.2719703632487,10,4,Product 2,True,False,True,False,True,Search Engine,4.703485110496566
974,18512,A,2021-08-04,348.6182210283652,15,4,Product 1,True,True,True,True,False,Search Engine,4.537828279126749
975,11342,B,2021-08-03,112.63789061573075,7,7,Product 2,True,True,False,False,True,Social Media,3.731548244712151
976,73076,A,2021-08-02,352.1561558000071,10,5,Product 1,False,True,True,False,False,Direct,4.932812014970256
977,29216,A,2021-08-01,318.3919096699448,3,4,Product 1,False,True,True,False,False,Social Media,4.977911562590695
978,89767,B,2021-07-31,209.24070838061243,7,3,Product 2,True,True,True,True,True,Search Engine,3.937684814196783
979,36614,A,2021-07-30,268.807987565637,4,9,Product 2,True,True,True,False,False,Social Media,4.657000886631549
980,46258,B,2021-07-29,186.15204528864172,2,6,Product 1,False,False,True,True,True,Search Engine,2.665192168791935
981,52078,B,2021-07-28,211.64888224284803,5,6,Product 3,True,False,False,False,False,Direct,3.322804066237566
982,93524,A,2021-07-27,255.41375998611204,10,4,Product 3,False,True,True,True,False,Social Media,4.8349341485264095
983,22219,A,2021-07-26,343.5899265741799,13,7,Product 1,True,True,True,False,False,Direct,4.832723097797146
984,10235,B,2021-07-25,174.14948799081054,2,6,Product 2,False,False,False,False,False,Social Media,3.435234740038519
985,52929,A,2021-07-24,315.8761881124628,5,6,Product 1,True,True,True,True,True,Social Media,4.21526877403286
986,77444,A,2021-07-23,342.83376990672934,4,2,Product 1,True,False,True,False,True,Social Media,4.181211617371208
987,18567,B,2021-07-22,189.16151594721148,8,6,Product 2,True,True,True,False,True,Social Media,3.145506518496325
988,80792,A,2021-07-21,282.19220447733886,14,4,Product 3,False,True,True,True,False,Social Media,4.490931730816466
989,75441,B,2021-07-20,292.5209257077263,9,7,Product 1,True,True,False,False,False,Direct,3.1150487523885317
990,94555,B,2021-07-19,109.27925234753587,8,8,Product 3,True,False,False,False,True,Direct,2.8741575165793574
991,83698,A,2021-07-18,301.4790611347172,14,6,Product 3,True,True,True,False,False,Search Engine,4.000423128560152
992,15415,A,2021-07-17,290.7039176940485,7,3,Product 2,True,True,True,True,True,Social Media,4.321583940362465
993,46159,A,2021-07-16,224.73604119192797,5,4,Product 1,False,True,False,False,True,Search Engine,4.539774520242882
994,53925,A,2021-07-15,320.07693178596026,5,5,Product 1,False,False,False,False,False,Direct,4.4577140514982325
995,15951,A,2021-07-14,261.21503252248823,13,3,Product 3,True,False,False,False,True,Search Engine,4.676583370419877
996,97388,B,2021-07-13,213.95448425286708,9,5,Product 3,False,True,True,False,False,Direct,3.0507425595696933
997,18007,A,2021-07-12,295.4160990841207,19,8,Product 2,False,True,True,False,True,Social Media,4.8614479214043484
998,51832,B,2021-07-11,227.57132853668452,7,8,Product 3,False,False,False,True,False,Search Engine,3.2902113531727837
999,68596,B,2021-07-10,315.6431517837042,1,5,Product 2,True,True,True,True,True,Search Engine,2.2738028113947855
1000,40523,B,2021-07-09,199.9245807365504,4,5,Product 1,False,True,False,False,True,Search Engine,2.911778848268482
